id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license;ciudad
1210725308689146965;Apartamento Lista Chic;6913646;Sara;Salamanca;Goya;40.42657023570639;-3.675677824403369;Entire home/apt;;3;1;2024-08-24;1.0;6;0;1;;madrid
1007801344063179895;Luminosa y tranquila habitación en Madrid;375432383;Luis;Puente de Vallecas;Palomeras Sureste;40.38703163502263;-3.644632450384436;Private room;33.0;5;17;2024-09-02;1.58;2;163;17;;madrid
29310279;Estudio acogedor en Huertas -centro;30348413;Enrique H;Centro;Cortes;40.41338;-3.69674;Entire home/apt;124.0;3;190;2024-05-09;2.81;4;63;17;;madrid
49289094;Madrid Asamblea, Habitación privada,  luminosa;397694538;Vicente;Puente de Vallecas;Palomeras Bajas;40.38096;-3.65777;Private room;25.0;6;45;2024-06-15;1.25;1;342;10;;madrid
50671859;Habitación Acogedora y Luminosa;141814642;Mario;Ciudad Lineal;Pueblo Nuevo;40.43049181638392;-3.640712701183961;Private room;41.0;3;39;2024-09-04;3.19;2;87;38;;madrid
670991216176521758;Habitación Confortable 2;453793910;Elizabeth;San Blas - Canillejas;Canillejas;40.44511;-3.61178;Private room;35.0;1;142;2024-07-21;5.43;1;352;53;;madrid
31855938;limpieza incluida. Bien comunicado con el centro;60113626;Elena;Ciudad Lineal;Ventas;40.42274;-3.65236;Private room;52.0;1;52;2024-05-12;0.76;4;0;22;;madrid
838250631089918111;Habitación con cama doble;30585314;Belmino;Villaverde;San Andrés;40.3466628;-3.7105713;Private room;35.0;1;77;2024-07-22;4.24;1;340;53;;madrid
919563818672777358;Habitación Acogedor TV/15 min centro Madrid-metro;521440223;Shirley Nicole;Usera;Orcasur;40.36684839999999;-3.6960436;Private room;29.0;1;23;2024-09-09;13.02;2;131;23;;madrid
922392635155411362;Habitación individual en el corazón de Madrid;305633459;Juliecarly;Latina;Aguilas;40.3792893;-3.7698991;Private room;32.0;1;17;2024-06-16;1.17;2;266;15;;madrid
1203435663936279725;Ama Madrid Metropolitano 02;23193594;Luis Miguel;San Blas - Canillejas;Canillejas;40.43906;-3.60785;Entire home/apt;82.0;3;2;2024-08-25;1.54;3;239;2;;madrid
942708970193560768;Luxury Penthouse | 20min downtown | Calle Alcalá;381008506;Home Apo;San Blas - Canillejas;Simancas;40.43993210139988;-3.623285166281902;Entire home/apt;91.0;28;9;2024-09-10;0.93;2;324;9;;madrid
751502413431491843;Se alquila habitación privada;173955731;Saioa;Fuencarral - El Pardo;Peñagrande;40.48123;-3.71903;Private room;43.0;1;3;2024-05-26;0.2;1;364;1;;madrid
630519129792281091;Acogedor Apartamento Madrid Centro, Free-WiFi;130563499;Leicer;Salamanca;Goya;40.42698;-3.67086;Entire home/apt;265.0;2;11;2024-04-01;0.42;1;253;2;;madrid
29938173;In Monte Carmelo spacious ground floor apartment;8759456;Leonard;Fuencarral - El Pardo;Valverde;40.50341;-3.68938;Entire home/apt;88.0;4;63;2024-05-15;0.9;1;199;14;;madrid
1212969428446661936;Alquiler de habitación;573148962;Emilse;Hortaleza;Canillas;40.46492864307197;-3.6305119376320456;Private room;43.0;1;2;2024-09-02;2.0;1;357;2;;madrid
1183497930867877337;Alquiler Estadio Metropolitano;426706311;Shaine;San Blas - Canillejas;Canillejas;40.435765199125726;-3.609289202532755;Private room;90.0;1;2;2024-07-28;1.0;1;267;2;;madrid
1016071546115231504;Habitación con jacuzzi y baño privado;540610307;Cotrades;San Blas - Canillejas;Canillejas;40.43533252474213;-3.6106803630738256;Entire home/apt;144.0;1;14;2024-07-16;1.38;5;250;14;;madrid
1147012887774378090;Habitación 2;344683785;Leticia;Hortaleza;Pinar del Rey;40.47001559681206;-3.649482945431053;Private room;45.0;1;21;2024-09-10;5.43;3;203;21;;madrid
31923146;HABITACIÓN PRIVADA, CON BAÑO EN SUITE;92858070;Maria;Puente de Vallecas;Palomeras Sureste;40.37945;-3.63678;Private room;40.0;2;242;2024-08-15;3.56;1;95;65;;madrid
1058073134460407314;Acogedora habitación doble;123493552;Jonathan;Usera;Orcasitas;40.36963939960597;-3.715328902269761;Private room;46.0;1;7;2024-08-08;1.79;3;130;7;;madrid
1049769417452588343;2 paradas del hosp.12 de octubre. ¡No fumadores!;350104268;Debora;Villaverde;Los Angeles;40.35578535440818;-3.698086893758701;Private room;27.0;90;3;2024-07-14;0.36;5;222;3;;madrid
1054413754535872615;MUSAven DOBLE apartamento con patio-jardín;523284471;Rafael;San Blas - Canillejas;Canillejas;40.4376719563625;-3.608739101149364;Entire home/apt;131.0;2;9;2024-07-07;1.45;3;60;9;;madrid
931990358212204747;Habitación privada casa familiar;6290324;Alba;Usera;Almendrales;40.38457;-3.69527;Private room;44.0;2;22;2024-06-16;1.83;1;39;22;;madrid
1217571507783430879;La Casita de Vicálvaro;24976293;Javier;Vicálvaro;Casco Histórico de Vicálvaro;40.4060201;-3.606859699999999;Entire home/apt;56.0;1;6;2024-09-09;6.0;1;288;6;;madrid
1205249047142810102;Comfy duplex with Pool, Gym and Private Parking;61252627;Danielle;San Blas - Canillejas;Rosas;40.4251208937414;-3.610142398930404;Entire home/apt;109.0;2;1;2024-07-28;0.65;1;166;1;;madrid
1165317302743602206;Apartamento exterior luminoso;87497787;Coral;Villa de Vallecas;Casco Histórico de Vallecas;40.37872875198456;-3.6312597000082665;Entire home/apt;75.0;2;21;2024-09-11;6.63;1;116;21;;madrid
35049750;Comfy and big room near airport of Madrid & IFEMA;142120352;Dayana;Hortaleza;Canillas;40.45981;-3.64333;Private room;54.0;1;239;2024-08-23;3.79;2;132;84;;madrid
1113615408328694238;Welcome to T&S Apartment.;287769962;Tracy;Villaverde;San Cristobal;40.3400557;-3.6869568;Private room;53.0;1;2;2024-07-14;0.97;1;250;2;;madrid
33002037;Madrid For You;8321213;Paula;Centro;Cortes;40.41176;-3.69557;Entire home/apt;165.0;1;350;2024-09-08;5.34;34;52;70;;madrid
20707974;Habitación a diez minutos del aeropuerto;4184655;Carlos;Barajas;Casco Histórico de Barajas;40.47518;-3.58224;Private room;55.0;1;634;2024-09-01;7.43;4;155;112;VT-9666;madrid
1194133287119793472;Habitación con cama doble y baño privado;468509059;Fernando;Villa de Vallecas;Casco Histórico de Vallecas;40.3580068;-3.592599;Private room;50.0;1;3;2024-08-25;1.34;1;362;3;;madrid
1201988916251123610;Habitación con baño compartido.;357817360;Carlos;Carabanchel;Puerta Bonita;40.3813646;-3.7322569;Private room;41.0;1;1;2024-08-07;0.83;2;290;1;;madrid
727987424429981335;Luminosa habitación en Ciudad Lineal;285752870;Carlos;Ciudad Lineal;Pueblo Nuevo;40.43537036907172;-3.637998403835645;Private room;36.0;2;127;2024-06-28;5.41;1;50;58;;madrid
1080636634561807560;White luxury apartment!;52530675;Esther;Carabanchel;San Isidro;40.3901699;-3.734525;Entire home/apt;165.0;4;12;2024-08-23;1.66;41;244;12;;madrid
1116484783568015772;Habitación en Hortaleza Madrid;567918034;Yslanda;Hortaleza;Pinar del Rey;40.47489159634288;-3.65458980442375;Private room;80.0;1;17;2024-09-08;3.38;1;269;17;;madrid
791863693884122429;Modern Apartment Chamberi III Renovated 3BR 3BH;217067249;Jorge;Chamberí;Trafalgar;40.43244;-3.70134;Entire home/apt;327.0;2;53;2024-07-28;2.72;80;172;31;;madrid
1070030931860171238;Brand new modern design appartment!;13203132;Beatriz;Hortaleza;Apostol Santiago;40.47401693000588;-3.661269503759168;Entire home/apt;123.0;20;8;2024-07-22;1.13;7;285;8;;madrid
983019;Room in pretty home Santa Rosa Street Madrid;5386601;Óscar;Puente de Vallecas;Numancia;40.40215;-3.66263;Private room;31.0;4;74;2024-08-31;0.54;1;118;19;;madrid
1089697973359793841;Apartamento tipo Loft;273101700;Berta;Hortaleza;Valdefuentes;40.4877899;-3.6713086;Entire home/apt;140.0;1;6;2024-06-23;1.01;1;237;6;;madrid
1196405201982420969;WiZink Center/ Goya - Comodísimo & Limpio;588371072;Alvaro;Salamanca;Goya;40.42538;-3.66877;Entire home/apt;246.0;1;6;2024-08-22;3.21;1;329;6;;madrid
1067342380077412277;Lovely place near Plaza de Toros;28010281;Karina Andrea;Ciudad Lineal;Ventas;40.4296681;-3.6479921;Entire home/apt;59.0;3;25;2024-09-09;3.19;2;14;25;;madrid
13569570;Batman Room in Lavapiés;21949890;Ángel;Centro;Embajadores;40.40713;-3.69668;Private room;30.0;45;16;2024-05-26;0.16;1;62;2;;madrid
934157753956654020;Habitación privada a 10' del Bernabéu (2);487936142;Leia;Tetuán;Castillejos;40.45877788398804;-3.698141270186365;Private room;27.0;1;55;2024-08-28;4.39;17;64;52;;madrid
863037549220062883;Bonito alojamiento cerca de Plaza de Castilla;154434375;Giorgia;Tetuán;Valdeacederas;40.46762;-3.6981;Entire home/apt;180.0;1;11;2024-07-14;0.75;2;320;10;;madrid
41972430;Beautiful Apartments in Madrid Norte C;330794542;Oshun;Hortaleza;Valdefuentes;40.48787;-3.66657;Entire home/apt;93.0;1;41;2024-08-20;0.73;19;69;10;;madrid
985275750232026290;Habitación privada a 10' del Bernabéu (9);487936142;Leia;Tetuán;Castillejos;40.459439959979946;-3.6991672217845912;Private room;23.0;1;64;2024-08-25;5.42;17;56;64;;madrid
840637811037904466;Bien ubicado, Renovado, Céntrico, Español, inglés;249179943;Sandra;Ciudad Lineal;Quintana;40.44142317896068;-3.640094376868493;Private room;70.0;1;22;2024-06-16;1.2;1;70;7;;madrid
773017926764598871;Encantador Piso en Salamanca;454257968;Santisgo;Salamanca;Goya;40.42642;-3.67326;Entire home/apt;42.0;1;75;2024-09-06;3.55;1;103;11;;madrid
578002004078712825;Cozy attic studio with Madrid views in CHUECA;447024941;Susana;Centro;Justicia;40.42243;-3.69669;Entire home/apt;126.0;4;72;2024-08-05;2.41;1;33;23;;madrid
14249782;Las Cortes- Private room.;901218;Myrko;Centro;Cortes;40.41648;-3.69602;Private room;60.0;1;75;2024-06-13;0.77;63;354;2;;madrid
1107778905101156875;Coqueto alojamiento en pleno centro de Madrid;83879701;Lourdes;Salamanca;Guindalera;40.43173;-3.67122;Private room;75.0;2;12;2024-07-07;2.09;4;264;12;;madrid
1187054320981933288;Acogedor apartamento en Chamberi;12203556;Miguel;Chamberí;Rios Rosas;40.44319254645241;-3.6997790342164154;Entire home/apt;193.0;3;4;2024-08-01;1.82;1;134;4;;madrid
30167647;Alonso Martinez II;28038703;Luxury Rentals Madrid;Centro;Justicia;40.42765;-3.69704;Entire home/apt;160.0;1;18;2024-07-09;0.26;79;227;7;VT-8504;madrid
12844854;Charming room in Madrid Center!Cuzco Long term;2987457;Maria;Tetuán;Castillejos;40.45846;-3.6983;Private room;94.0;1;32;2024-08-01;0.32;15;332;1;;madrid
1222465707585389915;Estilo y Confort en el Corazón de Salamanca;40877988;Raul;Salamanca;Guindalera;40.43626;-3.67322;Entire home/apt;171.0;1;1;2024-09-08;1.0;124;316;1;;madrid
917358525794518429;Apartamento diseño 2dormitorios Delicias A/A WIFI;9885245;My Mad Madrid;Arganzuela;Delicias;40.39679566737371;-3.6962197393934058;Entire home/apt;106.0;2;43;2024-06-18;2.93;66;252;38;;madrid
540538466062957296;Apartamento top en Bernabéu;160173328;Beatriz;Chamartín;Hispanoamérica;40.45183;-3.68408;Entire home/apt;113.0;3;59;2024-07-26;1.88;3;332;23;;madrid
9808033;Room in Santiago Bernabéu's area;48992339;Eduardo;Tetuán;Cuatro Caminos;40.45598;-3.69613;Private room;23.0;7;107;2024-08-17;1.0;3;42;13;;madrid
976805055690500560;Habitacion en Puerta del Angel;9713156;Juan;Latina;Puerta del Angel;40.4082464913314;-3.7326872528406247;Private room;50.0;2;13;2024-07-15;1.23;1;81;13;;madrid
1009877468818036056;City Center Apartment w/ Balcony | Walk to Retiro;123624020;Beltran;Salamanca;Goya;40.42249695148738;-3.6740648808419225;Entire home/apt;767.0;30;6;2024-08-04;0.81;5;89;6;;madrid
906605411630358233;Dreams Madrid;8321213;Paula;Centro;Cortes;40.41118352646236;-3.69567025815986;Entire home/apt;126.0;1;95;2024-09-03;6.21;34;54;72;;madrid
32406953;Charming Eurobuilding 2 Luxury - con Piscina;216935980;Jose Javier;Tetuán;Castillejos;40.45759;-3.6944;Entire home/apt;199.0;1;93;2024-09-03;1.38;9;335;20;;madrid
897741503510952474;Coqueto apto Bravo Murillo WIFI;9885245;My Mad Madrid;Tetuán;Berruguete;40.46005897640594;-3.7011829216588703;Entire home/apt;59.0;2;32;2024-08-27;2.07;66;352;28;;madrid
35358000;Piso de 4 hab. solo 1 huésped por hab. Wifi. H1;266203791;Florencia;Carabanchel;San Isidro;40.39007;-3.73524;Private room;19.0;10;10;2024-08-31;0.16;4;72;1;;madrid
16490785;Heima  Serrano Penthouse;23603298;Heima;Salamanca;Recoletos;40.42572;-3.68893;Entire home/apt;827.0;1;204;2024-08-30;2.18;24;270;35;VT-2731;madrid
1019656143339369746;Alojamiento Plaza de Castilla;143283631;Nélida;Tetuán;Castillejos;40.46258903389713;-3.697163542275897;Entire home/apt;63.0;15;4;2024-08-17;0.47;13;285;4;;madrid
649673230206465631;Cozy apartment 2 minutes walk from the Retiro;463010435;María;Centro;Cortes;40.41304;-3.69494;Entire home/apt;59.0;30;96;2024-08-31;3.67;1;143;45;;madrid
731581411591474118;Precioso apartamento con patio;26432245;Pablo;Salamanca;Fuente del Berro;40.4271182;-3.668242199999999;Entire home/apt;189.0;2;37;2024-09-08;1.59;4;119;18;;madrid
1118152495493716271;Habitación en Casa de Campo, Mad;1539961;Nico;Moncloa - Aravaca;Casa de Campo;40.427740857879584;-3.734950409455153;Private room;38.0;2;8;2024-09-09;1.82;1;150;8;;madrid
50322959;Olavide Xvi apartment in Madrid;377605855;MIT House;Chamberí;Trafalgar;40.43449;-3.70075;Entire home/apt;273.0;1;56;2024-08-31;1.45;312;92;18;VT-939;madrid
37055697;Estudio de lujo con jardín en barrio de Salamanca;22786169;Concha;Salamanca;Fuente del Berro;40.42198;-3.66804;Entire home/apt;52.0;3;34;2024-08-07;0.61;1;63;4;;madrid
24813961;Acogedora habitación privada en Madrid;185897446;Ana Isabel;Latina;Puerta del Angel;40.40815;-3.73593;Private room;29.0;2;55;2024-06-24;0.71;1;36;19;;madrid
39881066;Luminoso, tranquilo y acogedor. Terraza y parking.;125908213;Eduardo;Arganzuela;Acacias;40.40136;-3.70177;Entire home/apt;120.0;6;34;2024-08-04;0.59;1;269;18;H28391AAW52;madrid
10699176;Chulísima habitación en el centro!;55278897;Javier;Chamberí;Trafalgar;40.42994780571514;-3.7006694800256743;Private room;60.0;2;119;2024-06-18;1.13;1;66;24;;madrid
1036637298263152978;La Maison del Arte;16376542;Sergio;Carabanchel;Vista Alegre;40.38961;-3.73643;Private room;54.0;2;11;2024-07-14;1.19;1;84;11;;madrid
10926925;Apartamento de diseño en La Latina;56643633;Mundy;Centro;Embajadores;40.41153;-3.70668;Entire home/apt;72.0;2;35;2024-07-14;0.36;1;184;9;;madrid
1153548966962127786;Apartamento Suite Plaza España;366439290;Carlos;Moncloa - Aravaca;Argüelles;40.42470384472776;-3.712939744817256;Entire home/apt;160.0;1;23;2024-09-08;5.9;3;59;23;;madrid
578141607295488201;Luminoso apartamento con terraza en Sol;22321820;Vanrays;Centro;Sol;40.41613;-3.70131;Entire home/apt;159.0;3;66;2024-08-31;2.26;38;254;33;VT-7726;madrid
1075155850965039285;Descansa a plenitud;558136775;Manuel;San Blas - Canillejas;Canillejas;40.4398316;-3.6126262;Private room;100.0;1;1;2024-01-28;0.13;1;269;1;;madrid
999932970714412719;Amazing modern apartment in Madrid (B. Salamanca);225713292;Carlos;Salamanca;Lista;40.4291403;-3.6699889;Entire home/apt;278.0;3;29;2024-09-08;3.43;1;297;29;;madrid
1189929235085465493;Habitación Privada Grande;499464631;Jacqueline;Hortaleza;Canillas;40.46272;-3.64617;Private room;45.0;1;1;2024-07-14;0.5;4;167;1;;madrid
1142816879876270699;Bonito y luminoso apartamento.;574229041;Montserrat;San Blas - Canillejas;Salvador;40.44179;-3.6253;Entire home/apt;104.0;2;28;2024-09-08;6.18;1;93;28;;madrid
30168080;Loft Exterior cerca Ronda de Embajadores;40877988;Raul;Arganzuela;Acacias;40.40213;-3.70058;Entire home/apt;87.0;2;164;2024-08-25;2.33;124;338;54;VT-6976;madrid
53875141;Precioso Loft con terraza y aparcamiento gratuito;117890170;Pablo;Hortaleza;Valdefuentes;40.48679405213969;-3.671704966925572;Entire home/apt;66.0;3;183;2024-09-09;5.6;1;108;66;;madrid
935587200342193552;Un oasis de paz en Madrid (2) en Ciudad Lineal;264077787;Gines;San Blas - Canillejas;Simancas;40.43812;-3.63439;Private room;60.0;1;66;2024-09-08;4.94;2;270;63;;madrid
18062732;Charme en Madrid;42611021;Ana;Chamartín;El Viso;40.44759;-3.68323;Private room;80.0;5;57;2024-07-28;0.64;1;166;9;;madrid
1012183629573661013;cálida habitación;537265236;Raquel;Puente de Vallecas;Palomeras Bajas;40.3903989;-3.653871499999999;Private room;25.0;1;69;2024-09-08;6.7;1;312;69;;madrid
734617503079091907;Dúplex Superior en San Chinarro;330794542;Oshun;Hortaleza;Valdefuentes;40.48706;-3.66443;Entire home/apt;118.0;1;14;2024-05-24;0.63;19;50;3;;madrid
842467600425658093;Cerca de todo y como mucha paz;17797425;Erika Alejandra;Ciudad Lineal;Concepción;40.442982194357896;-3.641477599740029;Private room;72.0;1;45;2024-07-14;2.49;1;357;28;;madrid
51537911;✨Comfy Loft~ 15' to downtown 🚇 ~ A/C, WiFi;41924471;Sara;Ciudad Lineal;Pueblo Nuevo;40.42606266990809;-3.641295392212253;Entire home/apt;79.0;5;156;2024-08-27;4.19;2;111;36;VT-13900;madrid
1019444822661072471;La Piscina de Madrid a 5 min del centro;389605038;Winahost;Hortaleza;Pinar del Rey;40.4668113;-3.6593129;Entire home/apt;53.0;1;2;2024-08-04;0.24;9;56;2;;madrid
47884479;Olavide Ii apartment in Madrid;377605855;MIT House;Chamberí;Trafalgar;40.43433;-3.70231;Entire home/apt;149.0;1;26;2024-08-16;0.62;312;63;5;VT-925;madrid
746081961649176972;Epic modern in Salamanca - General Pardiñas I;596469;Gabriel Avalos;Salamanca;Goya;40.42858768266655;-3.677621970235783;Entire home/apt;131.0;1;13;2024-08-11;0.61;30;308;6;;madrid
658612564102956230;Encantador apartamento en pleno centro.CHUECA.;6288128;Javier;Centro;Justicia;40.42212;-3.6969;Entire home/apt;112.0;2;88;2024-08-08;3.3;22;280;39;;madrid
35317172;Cozy room in Madrid City Center;68425849;Florencia;Arganzuela;Legazpi;40.38495977880788;-3.69217261047192;Private room;76.0;1;1;2024-04-29;0.22;1;144;1;;madrid
600002218548005640;Accessible and renovated- 1Bedroom 1Bath- Justice;18717127;Jose Pablo;Chamberí;Almagro;40.42751;-3.69502;Entire home/apt;116.0;1;49;2024-07-19;1.67;8;219;20;AM1384;madrid
6663211;dormitorio privado -Apartam compartid-en zona goya;32947142;Miguel Ángel;Salamanca;Goya;40.42477;-3.66933;Private room;48.0;3;37;2024-09-08;0.34;1;311;10;;madrid
49511750;Olavide I apartment in Madrid;377605855;MIT House;Chamberí;Trafalgar;40.43465;-3.70119;Entire home/apt;120.0;1;50;2024-08-22;1.23;312;46;13;VT-2084;madrid
921736189505187132;Habitación privada a 10' del Bernabéu (3);487936142;Leia;Tetuán;Castillejos;40.460317196482656;-3.698578506658136;Private room;27.0;1;47;2024-09-02;3.62;17;63;43;;madrid
822245925391409167;Acogedora habitación en el centro de Madrid;491153858;Andrea;Salamanca;Guindalera;40.43123987269241;-3.665899323836812;Private room;41.0;1;44;2024-06-30;3.86;1;253;44;;madrid
1028331637492186614;2 apartamentos juntos;344188702;Elena Isabel;Retiro;Estrella;40.41330036233272;-3.6696611533838817;Entire home/apt;300.0;4;7;2024-05-26;1.14;3;347;7;;madrid
1125157594459179409;Bright & Modern - 2Bedrooms 1Bath - Delicias;478500760;Malpartida;Arganzuela;Chopera;40.3957066931941;-3.6991115265935073;Entire home/apt;146.0;1;11;2024-08-31;2.1;3;158;11;;madrid
54237823;Apartamento con Terraza equipada B Salamanca;14600316;Elisa;Salamanca;Guindalera;40.43852159113898;-3.668985599187088;Entire home/apt;96.0;2;6;2024-07-07;0.67;1;46;6;;madrid
558545068634270664;Enjoy a cosy studio in Malasaña BAR;291253690;Fran Y Marta Isabel;Centro;Justicia;40.42455;-3.69615;Entire home/apt;99.0;1;42;2024-07-28;1.34;322;288;11;;madrid
1106459758110438555;Magnífico alojamiento en pleno centro de Madrid;83879701;Lourdes;Salamanca;Guindalera;40.43134056534867;-3.671540404569432;Private room;75.0;2;19;2024-08-30;3.31;4;261;19;;madrid
1024722318772513679;Ubicación inmejorable: 5 min del retiro & WiZink;102941865;Maria Guadalupe;Salamanca;Goya;40.4228;-3.67781;Entire home/apt;210.0;1;37;2024-08-05;4.44;1;100;37;;madrid
985437540121072665;Estudio luminoso en Chamberí - Líbere;374138888;Líbere;Chamberí;Trafalgar;40.4383518;-3.7009325;Entire home/apt;220.0;1;9;2024-07-15;0.83;8;256;9;;madrid
1128246691319348105;Fabuloso apartamento con patio en Chamartín;79020953;Isabel;Tetuán;Almenara;40.46563;-3.69563;Entire home/apt;152.0;1;20;2024-09-09;4.62;10;140;20;;madrid
627639122082262260;Precioso Loft en zona Santiago Bernabeu;459270108;Eva;Tetuán;Castillejos;40.45792;-3.69443;Entire home/apt;225.0;1;36;2024-09-07;1.38;1;323;19;;madrid
1054491699211750318;Elegante y cómodo apartamento en Goya;529402573;Sara;Salamanca;Goya;40.42643;-3.67217;Entire home/apt;195.0;1;3;2024-08-30;0.71;91;12;3;;madrid
1117441330704702201;Apartamento en B. Salamanca;199943183;Enrique;Salamanca;Lista;40.431316438930175;-3.675607368350029;Entire home/apt;165.0;2;7;2024-08-24;1.67;20;230;7;;madrid
1045659188957095852;¡Estilo y luz en Goya!;40877988;Raul;Salamanca;Goya;40.42545;-3.67049;Entire home/apt;191.0;1;38;2024-09-01;4.27;124;314;38;;madrid
1228311348044507766;Luz y Tranquilidad en Madrid;437524581;Diego;Ciudad Lineal;Ventas;40.42866940564431;-3.6511331453712303;Entire home/apt;87.0;2;2;2024-09-02;2.0;2;207;2;;madrid
47468659;Spacious and bright studio in Ciudad Lineal CAV;291253690;Fran Y Marta Isabel;Ciudad Lineal;San Pascual;40.44695;-3.64646;Entire home/apt;76.0;1;57;2024-08-07;1.29;322;318;20;En proceso;madrid
24355672;Perfect, charming and quiet apartment;8321213;Paula;Centro;Cortes;40.41162;-3.69492;Entire home/apt;107.0;1;406;2024-09-06;5.21;34;130;46;VT-8269;madrid
966345202999524636;Reina Sofia Madrid;168941968;David;Centro;Embajadores;40.40944;-3.69552;Entire home/apt;92.0;1;44;2024-09-06;3.63;7;73;44;;madrid
52609754;Baño Privado;95034693;Cecilia;Centro;Embajadores;40.40861;-3.69278;Private room;51.0;5;66;2024-08-28;1.97;3;129;32;;madrid
1123077053710577895;Habitación Privada Arquitectura;518331793;Pablo;Arganzuela;Acacias;40.39864046596585;-3.701626679458157;Private room;51.0;1;52;2024-09-08;10.4;15;27;52;;madrid
978272169497120757;Formidable Alonso Cano;530101786;Galota;Chamberí;Almagro;40.4382089125483;-3.69878962561251;Entire home/apt;149.0;5;6;2024-06-19;0.54;22;222;6;;madrid
8881869;APART HUERTAS/WIFI/CENTER/AA;4083688;Mari Paz;Centro;Cortes;40.41315;-3.69597;Entire home/apt;66.0;3;299;2024-08-12;2.77;4;6;46;;madrid
30106610;POO1: Modern & Stylish.APT 1;223332911;Daniel;Arganzuela;Chopera;40.39939;-3.70018;Entire home/apt;97.0;2;232;2024-09-09;3.3;2;161;37;;madrid
8179336;APART MADRID-HUERTAS/WIFI/AA;4083688;Mari Paz;Centro;Cortes;40.41315;-3.69597;Entire home/apt;70.0;3;299;2024-08-11;2.73;4;8;43;;madrid
956420314528426060;Acogedor Infanta Mercedes;530101786;Galota;Tetuán;Castillejos;40.46277;-3.69462;Entire home/apt;139.0;3;3;2024-09-10;0.49;22;161;3;;madrid
1193986502378604511;Five Towers Guest House;587614930;David;Tetuán;Almenara;40.47295495363999;-3.6935295276474034;Private room;83.0;1;2;2024-08-10;1.4;3;352;2;;madrid
715151911986935944;Preciosa habitación en el centro de Madrid;479366391;José María;Arganzuela;Delicias;40.3987711;-3.6954085;Private room;40.0;3;81;2024-08-31;3.42;1;49;36;1124312VK4712C0026QA;madrid
50322964;Olavide Xi apartment in Madrid;377605855;MIT House;Chamberí;Trafalgar;40.43494;-3.70076;Entire home/apt;193.0;1;56;2024-08-11;1.51;312;72;26;VT-934;madrid
931793256350797704;Vr Obregon Apartments;524645179;Vr;Arganzuela;Palos de Moguer;40.40220027462156;-3.6987683355819634;Entire home/apt;136.0;1;129;2024-07-15;9.28;5;357;94;;madrid
52386268;Cómoda habitación con cama doble para 1 persona;423857908;Andrea;Latina;Aluche;40.390739;-3.744135;Private room;34.0;2;50;2024-05-13;1.39;2;43;15;;madrid
826689611243509340;2 BD/ 2BA apt in the heart of Chueca;234169324;Fabiana;Centro;Justicia;40.42531776186863;-3.695703667122316;Entire home/apt;186.0;2;7;2024-08-25;0.45;21;10;6;;madrid
545512363350925351;Mi casa en Bernabéu;160173328;Beatriz;Chamartín;Hispanoamérica;40.45266318410106;-3.6834886978967143;Entire home/apt;96.0;3;36;2024-07-15;1.16;3;331;15;;madrid
999760690272797101;Apartamento Miosotis 4 personas;340155159;Alberto;Tetuán;Valdeacederas;40.46373774713303;-3.7012726623885928;Entire home/apt;143.0;1;4;2024-03-11;0.42;8;304;4;;madrid
50352346;🔆Cute loft~ 15' to downtown 🚇 ~ A/C, WiFi;41924471;Sara;Ciudad Lineal;Pueblo Nuevo;40.4259404734785;-3.6391192353764703;Entire home/apt;80.0;5;176;2024-08-30;4.66;2;113;57;VT-13899;madrid
1186056421547947597;Hermoso Nuevo Apt Madrid;585390644;Royi;Ciudad Lineal;Ventas;40.42948842883369;-3.649655633501098;Entire home/apt;83.0;2;5;2024-08-24;2.59;1;77;5;;madrid
34177679;Estudio 103;51828290;Ramon;Usera;Almendrales;40.3844;-3.70315;Entire home/apt;46.0;7;27;2024-06-18;0.41;21;134;7;HM-4817;madrid
38701738;APARTAMENTO ENTERO 3 HABITACIONES, MODERNO;4172001;Javier;Moratalaz;Fontarrón;40.3963712106871;-3.63929198357344;Entire home/apt;104.0;2;59;2024-09-06;1.01;1;264;43;;madrid
40204112;IFEMA-Aeropuerto-MD Anderson en barrio residencial;229138489;Antonio;Hortaleza;Canillas;40.46559;-3.64897;Entire home/apt;69.0;3;174;2024-08-25;2.98;25;134;47;;madrid
54327163;Lovely one bedroom loft in Madrid;440743715;Daniel;Ciudad Lineal;Quintana;40.43637;-3.64291;Entire home/apt;84.0;2;96;2024-08-27;3.02;2;153;44;;madrid
15878783;FAB APT WITH TERRACES FRONT PRADO MUSEUM & POOL;24230477;Valdeazores;Centro;Cortes;40.41434;-3.6941;Entire home/apt;180.0;3;128;2024-09-06;1.35;1;114;14;VT-11142;madrid
50390917;habitacion comoda  en el  barrio lucero :);342181669;Jayber;Latina;Lucero;40.40565;-3.74973;Private room;30.0;2;23;2024-04-29;0.59;1;346;5;;madrid
939182266106871028;Cozy Room With Private Bathroom!;189499794;Moha;Centro;Embajadores;40.4062356;-3.7014669;Private room;;3;3;2024-08-25;2.09;10;0;3;;madrid
922170188629074769;HA Apartahotel Quo Eraso - Habitación doble;520123216;HA Apartahotel;Salamanca;Guindalera;40.43326;-3.67281;Private room;;1;1;2024-02-27;0.15;18;0;1;;madrid
